id,field,pv,value
1518,h_fofb_disabled,SR17A-PC-HSTR-03:FAST:DISABLED,0
1518,h_sofb_disabled,SR17A-PC-HSTR-03:SLOW:DISABLED,0
1518,error_sum,SR17A-PC-VSTR-03:ERCSUM,0
1518,state,SR17A-PC-VSTR-03:STATE,2
1518,v_fofb_disabled,SR17A-PC-VSTR-03:FAST:DISABLED,0
1518,v_sofb_disabled,SR17A-PC-VSTR-03:SLOW:DISABLED,0
1523,enabled,SR17C-DI-EBPM-04:CF:ENABLED_S,1
1523,x_fofb_disabled,SR17C-PC-HBPM-04:FAST:DISABLED,0
1523,x_sofb_disabled,SR17C-PC-HBPM-04:SLOW:DISABLED,0
1523,y_fofb_disabled,SR17C-PC-VBPM-04:FAST:DISABLED,0
1523,y_sofb_disabled,SR17C-PC-VBPM-04:SLOW:DISABLED,0
1526,error_sum,SR17A-PC-HSTR-04:ERCSUM,0
1526,state,SR17A-PC-HSTR-04:STATE,2
1526,h_fofb_disabled,SR17A-PC-HSTR-04:FAST:DISABLED,0
1526,h_sofb_disabled,SR17A-PC-HSTR-04:SLOW:DISABLED,0
1526,error_sum,SR17A-PC-VSTR-04:ERCSUM,0
1526,state,SR17A-PC-VSTR-04:STATE,2
1526,v_fofb_disabled,SR17A-PC-VSTR-04:FAST:DISABLED,0
1526,v_sofb_disabled,SR17A-PC-VSTR-04:SLOW:DISABLED,0
1532,error_sum,SR17A-PC-HSTR-05:ERCSUM,0
1532,state,SR17A-PC-HSTR-05:STATE,2
1532,h_fofb_disabled,SR17A-PC-HSTR-05:FAST:DISABLED,0
1532,h_sofb_disabled,SR17A-PC-HSTR-05:SLOW:DISABLED,0
1532,error_sum,SR17A-PC-VSTR-05:ERCSUM,0
1532,state,SR17A-PC-VSTR-05:STATE,2
1532,v_fofb_disabled,SR17A-PC-VSTR-05:FAST:DISABLED,0
1532,v_sofb_disabled,SR17A-PC-VSTR-05:SLOW:DISABLED,0
1537,enabled,SR17C-DI-EBPM-05:CF:ENABLED_S,1
1537,x_fofb_disabled,SR17C-PC-HBPM-05:FAST:DISABLED,0
1537,x_sofb_disabled,SR17C-PC-HBPM-05:SLOW:DISABLED,0
1537,y_fofb_disabled,SR17C-PC-VBPM-05:FAST:DISABLED,0
1537,y_sofb_disabled,SR17C-PC-VBPM-05:SLOW:DISABLED,0
1542,error_sum,SR17A-PC-HSTR-06:ERCSUM,0
1542,state,SR17A-PC-HSTR-06:STATE,2
1542,h_fofb_disabled,SR17A-PC-HSTR-06:FAST:DISABLED,0
1542,h_sofb_disabled,SR17A-PC-HSTR-06:SLOW:DISABLED,0
1542,error_sum,SR17A-PC-VSTR-06:ERCSUM,0
1542,state,SR17A-PC-VSTR-06:STATE,2
1542,v_fofb_disabled,SR17A-PC-VSTR-06:FAST:DISABLED,0
1542,v_sofb_disabled,SR17A-PC-VSTR-06:SLOW:DISABLED,0
1547,enabled,SR17C-DI-EBPM-06:CF:ENABLED_S,1
1547,x_fofb_disabled,SR17C-PC-HBPM-06:FAST:DISABLED,0
1547,x_sofb_disabled,SR17C-PC-HBPM-06:SLOW:DISABLED,0
1547,y_fofb_disabled,SR17C-PC-VBPM-06:FAST:DISABLED,0
1547,y_sofb_disabled,SR17C-PC-VBPM-06:SLOW:DISABLED,0
1552,error_sum,SR17A-PC-HSTR-07:ERCSUM,0
1552,state,SR17A-PC-HSTR-07:STATE,2
1552,h_fofb_disabled,SR17A-PC-HSTR-07:FAST:DISABLED,0
1552,h_sofb_disabled,SR17A-PC-HSTR-07:SLOW:DISABLED,0
1552,error_sum,SR17A-PC-VSTR-07:ERCSUM,0
1552,state,SR17A-PC-VSTR-07:STATE,2
1552,v_fofb_disabled,SR17A-PC-VSTR-07:FAST:DISABLED,0
1552,v_sofb_disabled,SR17A-PC-VSTR-07:SLOW:DISABLED,0
1557,enabled,SR17C-DI-EBPM-07:CF:ENABLED_S,1
1557,x_fofb_disabled,SR17C-PC-HBPM-07:FAST:DISABLED,0
1557,x_sofb_disabled,SR17C-PC-HBPM-07:SLOW:DISABLED,0
1557,y_fofb_disabled,SR17C-PC-VBPM-07:FAST:DISABLED,0
1557,y_sofb_disabled,SR17C-PC-VBPM-07:SLOW:DISABLED,0
1573,enabled,SR18C-DI-EBPM-01:CF:ENABLED_S,1
1573,x_fofb_disabled,SR18C-PC-HBPM-01:FAST:DISABLED,0
1573,x_sofb_disabled,SR18C-PC-HBPM-01:SLOW:DISABLED,0
1573,y_fofb_disabled,SR18C-PC-VBPM-01:FAST:DISABLED,0
1573,y_sofb_disabled,SR18C-PC-VBPM-01:SLOW:DISABLED,0
1578,error_sum,SR18A-PC-HSTR-01:ERCSUM,0
1578,state,SR18A-PC-HSTR-01:STATE,2
1578,h_fofb_disabled,SR18A-PC-HSTR-01:FAST:DISABLED,0
1578,h_sofb_disabled,SR18A-PC-HSTR-01:SLOW:DISABLED,0
1578,error_sum,SR18A-PC-VSTR-01:ERCSUM,0
1578,state,SR18A-PC-VSTR-01:STATE,2
1578,v_fofb_disabled,SR18A-PC-VSTR-01:FAST:DISABLED,0
1578,v_sofb_disabled,SR18A-PC-VSTR-01:SLOW:DISABLED,0
1586,error_sum,SR18A-PC-HSTR-02:ERCSUM,0
1586,state,SR18A-PC-HSTR-02:STATE,2
1586,h_fofb_disabled,SR18A-PC-HSTR-02:FAST:DISABLED,0
1586,h_sofb_disabled,SR18A-PC-HSTR-02:SLOW:DISABLED,0
1586,error_sum,SR18A-PC-VSTR-02:ERCSUM,0
1586,state,SR18A-PC-VSTR-02:STATE,2
1586,v_fofb_disabled,SR18A-PC-VSTR-02:FAST:DISABLED,0
1586,v_sofb_disabled,SR18A-PC-VSTR-02:SLOW:DISABLED,0
1589,enabled,SR18C-DI-EBPM-02:CF:ENABLED_S,1
1589,x_fofb_disabled,SR18C-PC-HBPM-02:FAST:DISABLED,0
1589,x_sofb_disabled,SR18C-PC-HBPM-02:SLOW:DISABLED,0
1589,y_fofb_disabled,SR18C-PC-VBPM-02:FAST:DISABLED,0
1589,y_sofb_disabled,SR18C-PC-VBPM-02:SLOW:DISABLED,0
1595,enabled,SR18C-DI-EBPM-03:CF:ENABLED_S,1
1595,x_fofb_disabled,SR18C-PC-HBPM-03:FAST:DISABLED,0
1595,x_sofb_disabled,SR18C-PC-HBPM-03:SLOW:DISABLED,0
1595,y_fofb_disabled,SR18C-PC-VBPM-03:FAST:DISABLED,0
1595,y_sofb_disabled,SR18C-PC-VBPM-03:SLOW:DISABLED,0
1598,error_sum,SR18A-PC-HSTR-03:ERCSUM,0
1598,state,SR18A-PC-HSTR-03:STATE,2
1598,h_fofb_disabled,SR18A-PC-HSTR-03:FAST:DISABLED,0
1598,h_sofb_disabled,SR18A-PC-HSTR-03:SLOW:DISABLED,0
1598,error_sum,SR18A-PC-VSTR-03:ERCSUM,0
1598,state,SR18A-PC-VSTR-03:STATE,2
1598,v_fofb_disabled,SR18A-PC-VSTR-03:FAST:DISABLED,0
1598,v_sofb_disabled,SR18A-PC-VSTR-03:SLOW:DISABLED,0
1603,enabled,SR18C-DI-EBPM-04:CF:ENABLED_S,1
1603,x_fofb_disabled,SR18C-PC-HBPM-04:FAST:DISABLED,0
1603,x_sofb_disabled,SR18C-PC-HBPM-04:SLOW:DISABLED,0
1603,y_fofb_disabled,SR18C-PC-VBPM-04:FAST:DISABLED,0
1603,y_sofb_disabled,SR18C-PC-VBPM-04:SLOW:DISABLED,0
1606,error_sum,SR18A-PC-HSTR-04:ERCSUM,0
1606,state,SR18A-PC-HSTR-04:STATE,2
1606,h_fofb_disabled,SR18A-PC-HSTR-04:FAST:DISABLED,0
1606,h_sofb_disabled,SR18A-PC-HSTR-04:SLOW:DISABLED,0
1606,error_sum,SR18A-PC-VSTR-04:ERCSUM,0
1606,state,SR18A-PC-VSTR-04:STATE,2
1606,v_fofb_disabled,SR18A-PC-VSTR-04:FAST:DISABLED,0
1606,v_sofb_disabled,SR18A-PC-VSTR-04:SLOW:DISABLED,0
1612,error_sum,SR18A-PC-HSTR-05:ERCSUM,0
1612,state,SR18A-PC-HSTR-05:STATE,2
1612,h_fofb_disabled,SR18A-PC-HSTR-05:FAST:DISABLED,0
1612,h_sofb_disabled,SR18A-PC-HSTR-05:SLOW:DISABLED,0
1612,error_sum,SR18A-PC-VSTR-05:ERCSUM,0
1612,state,SR18A-PC-VSTR-05:STATE,2
1612,v_fofb_disabled,SR18A-PC-VSTR-05:FAST:DISABLED,0
1612,v_sofb_disabled,SR18A-PC-VSTR-05:SLOW:DISABLED,0
1617,enabled,SR18C-DI-EBPM-05:CF:ENABLED_S,1
1617,x_fofb_disabled,SR18C-PC-HBPM-05:FAST:DISABLED,0
1617,x_sofb_disabled,SR18C-PC-HBPM-05:SLOW:DISABLED,0
1617,y_fofb_disabled,SR18C-PC-VBPM-05:FAST:DISABLED,0
1617,y_sofb_disabled,SR18C-PC-VBPM-05:SLOW:DISABLED,0
1623,error_sum,SR18A-PC-HSTR-06:ERCSUM,0
1623,state,SR18A-PC-HSTR-06:STATE,2
1623,h_fofb_disabled,SR18A-PC-HSTR-06:FAST:DISABLED,0
1623,h_sofb_disabled,SR18A-PC-HSTR-06:SLOW:DISABLED,0
1623,error_sum,SR18A-PC-VSTR-06:ERCSUM,0
1623,state,SR18A-PC-VSTR-06:STATE,2
1623,v_fofb_disabled,SR18A-PC-VSTR-06:FAST:DISABLED,0
1623,v_sofb_disabled,SR18A-PC-VSTR-06:SLOW:DISABLED,0
1628,enabled,SR18C-DI-EBPM-06:CF:ENABLED_S,1
1628,x_fofb_disabled,SR18C-PC-HBPM-06:FAST:DISABLED,0
1628,x_sofb_disabled,SR18C-PC-HBPM-06:SLOW:DISABLED,0
1628,y_fofb_disabled,SR18C-PC-VBPM-06:FAST:DISABLED,0
1628,y_sofb_disabled,SR18C-PC-VBPM-06:SLOW:DISABLED,0
1633,error_sum,SR18A-PC-HSTR-07:ERCSUM,0
1633,state,SR18A-PC-HSTR-07:STATE,2
1633,h_fofb_disabled,SR18A-PC-HSTR-07:FAST:DISABLED,0
1633,h_sofb_disabled,SR18A-PC-HSTR-07:SLOW:DISABLED,0
1633,error_sum,SR18A-PC-VSTR-07:ERCSUM,0
1633,state,SR18A-PC-VSTR-07:STATE,2
1633,v_fofb_disabled,SR18A-PC-VSTR-07:FAST:DISABLED,0
1633,v_sofb_disabled,SR18A-PC-VSTR-07:SLOW:DISABLED,0
1638,enabled,SR18C-DI-EBPM-07:CF:ENABLED_S,1
1638,x_fofb_disabled,SR18C-PC-HBPM-07:FAST:DISABLED,0
1638,x_sofb_disabled,SR18C-PC-HBPM-07:SLOW:DISABLED,0
1638,y_fofb_disabled,SR18C-PC-VBPM-07:FAST:DISABLED,0
1638,y_sofb_disabled,SR18C-PC-VBPM-07:SLOW:DISABLED,0
1652,enabled,SR19C-DI-EBPM-01:CF:ENABLED_S,1
1652,x_fofb_disabled,SR19C-PC-HBPM-01:FAST:DISABLED,0
1652,x_sofb_disabled,SR19C-PC-HBPM-01:SLOW:DISABLED,0
1652,y_fofb_disabled,SR19C-PC-VBPM-01:FAST:DISABLED,0
1652,y_sofb_disabled,SR19C-PC-VBPM-01:SLOW:DISABLED,0
1657,error_sum,SR19A-PC-HSTR-01:ERCSUM,0
1657,state,SR19A-PC-HSTR-01:STATE,2
1657,h_fofb_disabled,SR19A-PC-HSTR-01:FAST:DISABLED,0
1657,h_sofb_disabled,SR19A-PC-HSTR-01:SLOW:DISABLED,0
1657,error_sum,SR19A-PC-VSTR-01:ERCSUM,0
1657,state,SR19A-PC-VSTR-01:STATE,2
1657,v_fofb_disabled,SR19A-PC-VSTR-01:FAST:DISABLED,0
1657,v_sofb_disabled,SR19A-PC-VSTR-01:SLOW:DISABLED,0
1665,error_sum,SR19A-PC-HSTR-02:ERCSUM,0
1665,state,SR19A-PC-HSTR-02:STATE,2
1665,h_fofb_disabled,SR19A-PC-HSTR-02:FAST:DISABLED,0
1665,h_sofb_disabled,SR19A-PC-HSTR-02:SLOW:DISABLED,0
1665,error_sum,SR19A-PC-VSTR-02:ERCSUM,0
1665,state,SR19A-PC-VSTR-02:STATE,2
1665,v_fofb_disabled,SR19A-PC-VSTR-02:FAST:DISABLED,0
1665,v_sofb_disabled,SR19A-PC-VSTR-02:SLOW:DISABLED,0
1668,enabled,SR19C-DI-EBPM-02:CF:ENABLED_S,1
1668,x_fofb_disabled,SR19C-PC-HBPM-02:FAST:DISABLED,0
1668,x_sofb_disabled,SR19C-PC-HBPM-02:SLOW:DISABLED,0
1668,y_fofb_disabled,SR19C-PC-VBPM-02:FAST:DISABLED,0
1668,y_sofb_disabled,SR19C-PC-VBPM-02:SLOW:DISABLED,0
1674,enabled,SR19C-DI-EBPM-03:CF:ENABLED_S,1
1674,x_fofb_disabled,SR19C-PC-HBPM-03:FAST:DISABLED,0
1674,x_sofb_disabled,SR19C-PC-HBPM-03:SLOW:DISABLED,0
1674,y_fofb_disabled,SR19C-PC-VBPM-03:FAST:DISABLED,0
1674,y_sofb_disabled,SR19C-PC-VBPM-03:SLOW:DISABLED,0
1677,error_sum,SR19A-PC-HSTR-03:ERCSUM,0
1677,state,SR19A-PC-HSTR-03:STATE,2
1677,h_fofb_disabled,SR19A-PC-HSTR-03:FAST:DISABLED,0
1677,h_sofb_disabled,SR19A-PC-HSTR-03:SLOW:DISABLED,0
1677,error_sum,SR19A-PC-VSTR-03:ERCSUM,0
1677,state,SR19A-PC-VSTR-03:STATE,2
1677,v_fofb_disabled,SR19A-PC-VSTR-03:FAST:DISABLED,0
1677,v_sofb_disabled,SR19A-PC-VSTR-03:SLOW:DISABLED,0
1682,enabled,SR19C-DI-EBPM-04:CF:ENABLED_S,1
1682,x_fofb_disabled,SR19C-PC-HBPM-04:FAST:DISABLED,0
1682,x_sofb_disabled,SR19C-PC-HBPM-04:SLOW:DISABLED,0
1682,y_fofb_disabled,SR19C-PC-VBPM-04:FAST:DISABLED,0
1682,y_sofb_disabled,SR19C-PC-VBPM-04:SLOW:DISABLED,0
1685,error_sum,SR19A-PC-HSTR-04:ERCSUM,0
1685,state,SR19A-PC-HSTR-04:STATE,2
1685,h_fofb_disabled,SR19A-PC-HSTR-04:FAST:DISABLED,0
1685,h_sofb_disabled,SR19A-PC-HSTR-04:SLOW:DISABLED,0
1685,error_sum,SR19A-PC-VSTR-04:ERCSUM,0
1685,state,SR19A-PC-VSTR-04:STATE,2
1685,v_fofb_disabled,SR19A-PC-VSTR-04:FAST:DISABLED,0
1685,v_sofb_disabled,SR19A-PC-VSTR-04:SLOW:DISABLED,0
1691,error_sum,SR19A-PC-HSTR-05:ERCSUM,0
1691,state,SR19A-PC-HSTR-05:STATE,2
1691,h_fofb_disabled,SR19A-PC-HSTR-05:FAST:DISABLED,0
1691,h_sofb_disabled,SR19A-PC-HSTR-05:SLOW:DISABLED,0
1691,error_sum,SR19A-PC-VSTR-05:ERCSUM,0
1691,state,SR19A-PC-VSTR-05:STATE,2
1691,v_fofb_disabled,SR19A-PC-VSTR-05:FAST:DISABLED,0
1691,v_sofb_disabled,SR19A-PC-VSTR-05:SLOW:DISABLED,0
1696,enabled,SR19C-DI-EBPM-05:CF:ENABLED_S,1
1696,x_fofb_disabled,SR19C-PC-HBPM-05:FAST:DISABLED,0
1696,x_sofb_disabled,SR19C-PC-HBPM-05:SLOW:DISABLED,0
1696,y_fofb_disabled,SR19C-PC-VBPM-05:FAST:DISABLED,0
1696,y_sofb_disabled,SR19C-PC-VBPM-05:SLOW:DISABLED,0
1701,error_sum,SR19A-PC-HSTR-06:ERCSUM,0
1701,state,SR19A-PC-HSTR-06:STATE,2
1701,h_fofb_disabled,SR19A-PC-HSTR-06:FAST:DISABLED,0
1701,h_sofb_disabled,SR19A-PC-HSTR-06:SLOW:DISABLED,0
1701,error_sum,SR19A-PC-VSTR-06:ERCSUM,0
1701,state,SR19A-PC-VSTR-06:STATE,2
1701,v_fofb_disabled,SR19A-PC-VSTR-06:FAST:DISABLED,0
1701,v_sofb_disabled,SR19A-PC-VSTR-06:SLOW:DISABLED,0
1706,enabled,SR19C-DI-EBPM-06:CF:ENABLED_S,1
1706,x_fofb_disabled,SR19C-PC-HBPM-06:FAST:DISABLED,0
1706,x_sofb_disabled,SR19C-PC-HBPM-06:SLOW:DISABLED,0
1706,y_fofb_disabled,SR19C-PC-VBPM-06:FAST:DISABLED,0
1706,y_sofb_disabled,SR19C-PC-VBPM-06:SLOW:DISABLED,0
1711,error_sum,SR19A-PC-HSTR-07:ERCSUM,0
1711,state,SR19A-PC-HSTR-07:STATE,2
1711,h_fofb_disabled,SR19A-PC-HSTR-07:FAST:DISABLED,0
1711,h_sofb_disabled,SR19A-PC-HSTR-07:SLOW:DISABLED,0
1711,error_sum,SR19A-PC-VSTR-07:ERCSUM,0
1711,state,SR19A-PC-VSTR-07:STATE,2
1711,v_fofb_disabled,SR19A-PC-VSTR-07:FAST:DISABLED,0
1711,v_sofb_disabled,SR19A-PC-VSTR-07:SLOW:DISABLED,0
1716,enabled,SR19C-DI-EBPM-07:CF:ENABLED_S,1
1716,x_fofb_disabled,SR19C-PC-HBPM-07:FAST:DISABLED,0
1716,x_sofb_disabled,SR19C-PC-HBPM-07:SLOW:DISABLED,0
1716,y_fofb_disabled,SR19C-PC-VBPM-07:FAST:DISABLED,0
1716,y_sofb_disabled,SR19C-PC-VBPM-07:SLOW:DISABLED,0
1760,enabled,SR20C-DI-EBPM-01:CF:ENABLED_S,1
1760,x_fofb_disabled,SR20C-PC-HBPM-01:FAST:DISABLED,0
1760,x_sofb_disabled,SR20C-PC-HBPM-01:SLOW:DISABLED,0
1760,y_fofb_disabled,SR20C-PC-VBPM-01:FAST:DISABLED,0
1760,y_sofb_disabled,SR20C-PC-VBPM-01:SLOW:DISABLED,0
1766,error_sum,SR20A-PC-HSTR-01:ERCSUM,0
1766,state,SR20A-PC-HSTR-01:STATE,2
1766,h_fofb_disabled,SR20A-PC-HSTR-01:FAST:DISABLED,0
1766,h_sofb_disabled,SR20A-PC-HSTR-01:SLOW:DISABLED,0
1766,error_sum,SR20A-PC-VSTR-01:ERCSUM,0
1766,state,SR20A-PC-VSTR-01:STATE,2
1766,v_fofb_disabled,SR20A-PC-VSTR-01:FAST:DISABLED,0
1766,v_sofb_disabled,SR20A-PC-VSTR-01:SLOW:DISABLED,0
1774,error_sum,SR20A-PC-HSTR-02:ERCSUM,0
1774,state,SR20A-PC-HSTR-02:STATE,2
1774,h_fofb_disabled,SR20A-PC-HSTR-02:FAST:DISABLED,0
1774,h_sofb_disabled,SR20A-PC-HSTR-02:SLOW:DISABLED,0
1774,error_sum,SR20A-PC-VSTR-02:ERCSUM,0
1774,state,SR20A-PC-VSTR-02:STATE,2
1774,v_fofb_disabled,SR20A-PC-VSTR-02:FAST:DISABLED,0
1774,v_sofb_disabled,SR20A-PC-VSTR-02:SLOW:DISABLED,0
1777,enabled,SR20C-DI-EBPM-02:CF:ENABLED_S,1
1777,x_fofb_disabled,SR20C-PC-HBPM-02:FAST:DISABLED,0
1777,x_sofb_disabled,SR20C-PC-HBPM-02:SLOW:DISABLED,0
1777,y_fofb_disabled,SR20C-PC-VBPM-02:FAST:DISABLED,0
1777,y_sofb_disabled,SR20C-PC-VBPM-02:SLOW:DISABLED,0
1783,enabled,SR20C-DI-EBPM-03:CF:ENABLED_S,1
1783,x_fofb_disabled,SR20C-PC-HBPM-03:FAST:DISABLED,0
1783,x_sofb_disabled,SR20C-PC-HBPM-03:SLOW:DISABLED,0
1783,y_fofb_disabled,SR20C-PC-VBPM-03:FAST:DISABLED,0
1783,y_sofb_disabled,SR20C-PC-VBPM-03:SLOW:DISABLED,0
1786,error_sum,SR20A-PC-HSTR-03:ERCSUM,0
1786,state,SR20A-PC-HSTR-03:STATE,2
1786,h_fofb_disabled,SR20A-PC-HSTR-03:FAST:DISABLED,0
1786,h_sofb_disabled,SR20A-PC-HSTR-03:SLOW:DISABLED,0
1786,error_sum,SR20A-PC-VSTR-03:ERCSUM,0
1786,state,SR20A-PC-VSTR-03:STATE,2
1786,v_fofb_disabled,SR20A-PC-VSTR-03:FAST:DISABLED,0
1786,v_sofb_disabled,SR20A-PC-VSTR-03:SLOW:DISABLED,0
1791,enabled,SR20C-DI-EBPM-04:CF:ENABLED_S,1
1791,x_fofb_disabled,SR20C-PC-HBPM-04:FAST:DISABLED,0
1791,x_sofb_disabled,SR20C-PC-HBPM-04:SLOW:DISABLED,0
1791,y_fofb_disabled,SR20C-PC-VBPM-04:FAST:DISABLED,0
1791,y_sofb_disabled,SR20C-PC-VBPM-04:SLOW:DISABLED,0
1794,error_sum,SR20A-PC-HSTR-04:ERCSUM,0
1794,state,SR20A-PC-HSTR-04:STATE,2
1794,h_fofb_disabled,SR20A-PC-HSTR-04:FAST:DISABLED,0
1794,h_sofb_disabled,SR20A-PC-HSTR-04:SLOW:DISABLED,0
1794,error_sum,SR20A-PC-VSTR-04:ERCSUM,0
1794,state,SR20A-PC-VSTR-04:STATE,2
1794,v_fofb_disabled,SR20A-PC-VSTR-04:FAST:DISABLED,0
1794,v_sofb_disabled,SR20A-PC-VSTR-04:SLOW:DISABLED,0
1800,error_sum,SR20A-PC-HSTR-05:ERCSUM,0
1800,state,SR20A-PC-HSTR-05:STATE,2
1800,h_fofb_disabled,SR20A-PC-HSTR-05:FAST:DISABLED,0
1800,h_sofb_disabled,SR20A-PC-HSTR-05:SLOW:DISABLED,0
1800,error_sum,SR20A-PC-VSTR-05:ERCSUM,0
1800,state,SR20A-PC-VSTR-05:STATE,2
1800,v_fofb_disabled,SR20A-PC-VSTR-05:FAST:DISABLED,0
1800,v_sofb_disabled,SR20A-PC-VSTR-05:SLOW:DISABLED,0
1805,enabled,SR20C-DI-EBPM-05:CF:ENABLED_S,1
1805,x_fofb_disabled,SR20C-PC-HBPM-05:FAST:DISABLED,0
1805,x_sofb_disabled,SR20C-PC-HBPM-05:SLOW:DISABLED,0
1805,y_fofb_disabled,SR20C-PC-VBPM-05:FAST:DISABLED,0
1805,y_sofb_disabled,SR20C-PC-VBPM-05:SLOW:DISABLED,0
1810,error_sum,SR20A-PC-HSTR-06:ERCSUM,0
1810,state,SR20A-PC-HSTR-06:STATE,2
1810,h_fofb_disabled,SR20A-PC-HSTR-06:FAST:DISABLED,0
1810,h_sofb_disabled,SR20A-PC-HSTR-06:SLOW:DISABLED,0
1810,error_sum,SR20A-PC-VSTR-06:ERCSUM,0
1810,state,SR20A-PC-VSTR-06:STATE,2
1810,v_fofb_disabled,SR20A-PC-VSTR-06:FAST:DISABLED,0
1810,v_sofb_disabled,SR20A-PC-VSTR-06:SLOW:DISABLED,0
1815,enabled,SR20C-DI-EBPM-06:CF:ENABLED_S,1
1815,x_fofb_disabled,SR20C-PC-HBPM-06:FAST:DISABLED,0
1815,x_sofb_disabled,SR20C-PC-HBPM-06:SLOW:DISABLED,0
1815,y_fofb_disabled,SR20C-PC-VBPM-06:FAST:DISABLED,0
1815,y_sofb_disabled,SR20C-PC-VBPM-06:SLOW:DISABLED,0
1820,error_sum,SR20A-PC-HSTR-07:ERCSUM,0
1820,state,SR20A-PC-HSTR-07:STATE,2
1820,h_fofb_disabled,SR20A-PC-HSTR-07:FAST:DISABLED,0
1820,h_sofb_disabled,SR20A-PC-HSTR-07:SLOW:DISABLED,0
1820,error_sum,SR20A-PC-VSTR-07:ERCSUM,0
1820,state,SR20A-PC-VSTR-07:STATE,2
1820,v_fofb_disabled,SR20A-PC-VSTR-07:FAST:DISABLED,0
1820,v_sofb_disabled,SR20A-PC-VSTR-07:SLOW:DISABLED,0
1825,enabled,SR20C-DI-EBPM-07:CF:ENABLED_S,1
1825,x_fofb_disabled,SR20C-PC-HBPM-07:FAST:DISABLED,0
1825,x_sofb_disabled,SR20C-PC-HBPM-07:SLOW:DISABLED,0
1825,y_fofb_disabled,SR20C-PC-VBPM-07:FAST:DISABLED,0
1825,y_sofb_disabled,SR20C-PC-VBPM-07:SLOW:DISABLED,0
1839,enabled,SR21C-DI-EBPM-01:CF:ENABLED_S,1
1839,x_fofb_disabled,SR21C-PC-HBPM-01:FAST:DISABLED,0
1839,x_sofb_disabled,SR21C-PC-HBPM-01:SLOW:DISABLED,0
1839,y_fofb_disabled,SR21C-PC-VBPM-01:FAST:DISABLED,0
1839,y_sofb_disabled,SR21C-PC-VBPM-01:SLOW:DISABLED,0
1844,error_sum,SR21A-PC-HSTR-01:ERCSUM,0
1844,state,SR21A-PC-HSTR-01:STATE,2
1844,h_fofb_disabled,SR21A-PC-HSTR-01:FAST:DISABLED,0
1844,h_sofb_disabled,SR21A-PC-HSTR-01:SLOW:DISABLED,0
1844,error_sum,SR21A-PC-VSTR-01:ERCSUM,0
1844,state,SR21A-PC-VSTR-01:STATE,2
1844,v_fofb_disabled,SR21A-PC-VSTR-01:FAST:DISABLED,0
1844,v_sofb_disabled,SR21A-PC-VSTR-01:SLOW:DISABLED,0
1852,error_sum,SR21A-PC-HSTR-02:ERCSUM,0
1852,state,SR21A-PC-HSTR-02:STATE,2
1852,h_fofb_disabled,SR21A-PC-HSTR-02:FAST:DISABLED,0
1852,h_sofb_disabled,SR21A-PC-HSTR-02:SLOW:DISABLED,0
1852,error_sum,SR21A-PC-VSTR-02:ERCSUM,0
1852,state,SR21A-PC-VSTR-02:STATE,2
1852,v_fofb_disabled,SR21A-PC-VSTR-02:FAST:DISABLED,0
1852,v_sofb_disabled,SR21A-PC-VSTR-02:SLOW:DISABLED,0
1855,enabled,SR21C-DI-EBPM-02:CF:ENABLED_S,1
1855,x_fofb_disabled,SR21C-PC-HBPM-02:FAST:DISABLED,0
1855,x_sofb_disabled,SR21C-PC-HBPM-02:SLOW:DISABLED,0
1855,y_fofb_disabled,SR21C-PC-VBPM-02:FAST:DISABLED,0
1855,y_sofb_disabled,SR21C-PC-VBPM-02:SLOW:DISABLED,0
1861,enabled,SR21C-DI-EBPM-03:CF:ENABLED_S,1
1861,x_fofb_disabled,SR21C-PC-HBPM-03:FAST:DISABLED,0
1861,x_sofb_disabled,SR21C-PC-HBPM-03:SLOW:DISABLED,0
1861,y_fofb_disabled,SR21C-PC-VBPM-03:FAST:DISABLED,0
1861,y_sofb_disabled,SR21C-PC-VBPM-03:SLOW:DISABLED,0
1864,error_sum,SR21A-PC-HSTR-03:ERCSUM,0
1864,state,SR21A-PC-HSTR-03:STATE,2
1864,h_fofb_disabled,SR21A-PC-HSTR-03:FAST:DISABLED,0
1864,h_sofb_disabled,SR21A-PC-HSTR-03:SLOW:DISABLED,0
1864,error_sum,SR21A-PC-VSTR-03:ERCSUM,0
1864,state,SR21A-PC-VSTR-03:STATE,2
1864,v_fofb_disabled,SR21A-PC-VSTR-03:FAST:DISABLED,0
1864,v_sofb_disabled,SR21A-PC-VSTR-03:SLOW:DISABLED,0
1869,enabled,SR21C-DI-EBPM-04:CF:ENABLED_S,1
1869,x_fofb_disabled,SR21C-PC-HBPM-04:FAST:DISABLED,0
1869,x_sofb_disabled,SR21C-PC-HBPM-04:SLOW:DISABLED,0
1869,y_fofb_disabled,SR21C-PC-VBPM-04:FAST:DISABLED,0
1869,y_sofb_disabled,SR21C-PC-VBPM-04:SLOW:DISABLED,0
1872,error_sum,SR21A-PC-HSTR-04:ERCSUM,0
1872,state,SR21A-PC-HSTR-04:STATE,2
1872,h_fofb_disabled,SR21A-PC-HSTR-04:FAST:DISABLED,0
1872,h_sofb_disabled,SR21A-PC-HSTR-04:SLOW:DISABLED,0
1872,error_sum,SR21A-PC-VSTR-04:ERCSUM,0
1872,state,SR21A-PC-VSTR-04:STATE,2
1872,v_fofb_disabled,SR21A-PC-VSTR-04:FAST:DISABLED,0
